id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema,comp_decomposicao,comp_reconhecimento_padroes,comp_abstracao,comp_algoritmos,comp_generalizacao
2013-32,2013,32,"Analise os trechos de código em linguagem de programação C a seguir.

**Trecho 1**
```
main()
{
  int mat[2][2] = {{1,2},{3,4}};
  int i,j;
  for (i=0;i<2;i++)
    for (j=0;j<2;j++)
    printf(""%d\n"",mat[i][j]);
  system(""pause"");
}
```

**Trecho 2**
```
main()
{
  int mat[2][2] = {{1,2},{3,4}};
  int *p = &mat[0][0];
  int i;
  for (i=0;i<4;i++)
    printf(""%d\n"",*(p+i));
  system(""pause"");
}
```
Com base nesses trechos, assinale a alternativa correta.","['a) O Trecho 1 imprimirá os valores da matriz mat e o Trecho 2 indicará um erro de sintaxe na inicialização do ponteiro.', 'b) O Trecho 1 imprimirá os valores da matriz mat e o Trecho 2 indicará um erro de sintaxe no laço de repetição.', 'c) O Trecho 1 imprimirá os valores da matriz mat e o Trecho 2 imprimirá valores desconhecidos alocados na memória.', 'd) Ambos os trechos de código imprimirão o mesmo conteúdo na tela.', 'e) Ambos os trechos de código indicarão erro de sintaxe na inicialização da matriz mat.']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,True,True,False,False
2013-49,2013,49,"Um analista de suporte percebeu que o servidor de arquivos da empresa apresentava lentidão em determinados períodos do dia.

Assinale a alternativa que apresenta, correta e respectivamente, uma causa plausível e sua solução ótima.","['a) Algoritmo para escalonamento de disco ineficiente, devendo-se trocá-lo por outro algoritmo.', 'b) Aparecimento de fenômeno de thrashing, devendo-se restringir o número de usuários simultâneos.', 'c) Aparecimento de fenômeno de thrashing, devendo-se aumentar a quantidade de memória no servidor.', 'd) Aparecimento de fenômenos de rajada, devendo-se separar os serviços oferecidos entre mais de um servidor.', 'e) Aparecimento de fenômenos de rajada, devendo-se restringir o número de usuários simultâneos.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Dispositivos de Entrada/Saída,D,fundamentos da computacao - sistemas operacionais - gerenciamento de dispositivos de entrada/saida,True,False,False,True,False,False
2013-51,2013,51,"Uma empresa de auditoria foi contratada para analisar o banco de dados do SUS (Sistema Único de Saúde). A primeira tarefa é encontrar os pares de médicos cadastrados que possuem o mesmo nome (homônimos) e números diferentes no CRM (Conselho Regional de Medicina) para verificar possíveis fraudes. Considere que a tabela que armazena os médicos possui o cadastro no CRM como chave primária e as seguintes colunas: nome, endereço, telefone, especialidade, datadeingresso. 

Assinale a alternativa que apresenta, corretamente, a consulta em SQL que busca os resultados ordenados pelo nome dos médicos.","['a)\n```\nSELECT M1.nome, M1.crm, M2.crm FROM Medicos as M1, Medicos as M2\nWHERE M1.nome = M2.nome AND crm1 > crm2\nGROUP BY nome;\n```', 'b) \n```\nSELECT M1.nome, M1.crm, M2.crm FROM Medicos M1 JOIN Medicos M2\nON M1.nome = M2.nome WHERE M1.crm > M2.crm\nORDER BY M1.nome;\n```', 'c) \n```\nSELECT M1.nome, M1.crm, M2.crm FROM Medicos M1\nWHERE nome IN (SELECT nome FROM Medicos M2 WHERE M1.nome = nome AND M1.crm > crm)\nORDER BY nome;\n```', 'd) \n```\nSELECT nome, M1.crm, M2.crm FROM Medicos M1 NATURAL JOIN Medicos M2 WHERE\nM1.crm > M2.crm\nORDER BY nome;\n```', 'e) \n```\nSELECT * FROM Medicos as M1, Medicos as M2\nWHERE M1.nome LIKE M2.nome AND crm1 > crm2\nGROUP BY M1.nome;\n```']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,B,tecnologia de computacao - banco de dados - linguagens de consulta,True,True,False,True,True,False
2013-70,2013,70,"Considere a gramática a seguir.
$$
\begin{align*}
& A \to a \\
& A \to C B A \\
& B \to \\
& B \to b \\
& C \to B \\
& C \to c
\end{align*}
$$
Sobre essa gramática, assinale a alternativa correta.","['a) O conjunto FIRST de $B$ é $\\{b, c\\}$.', 'b) O conjunto FIRST de $C$ é $\\{a, b\\}$.', 'c) O conjunto FOLLOW de $A$ é vazio.', 'd) O conjunto FOLLOW de $C$ é vazio.', 'e) O conjunto FOLLOW de $B$ é $\\{a, b\\}$.']",Tecnologia de Computação,Compiladores,Análise Léxica e Sintática,C,tecnologia de computacao - compiladores - analise lexica e sintatica,True,True,True,False,False,False
2014-03,2014,3,"Acerca da posição relativa das retas $r$ e $s$ no espaço $\mathbb{R}^3$, com vetores diretores $\vec{r} = (1, 2, 3)$ e $\vec{s} = (0, 2, 3)$ passando, respectivamente, pelos pontos $(0, 0, 3)$ e $(1, 2, 0)$, assinale a alternativa correta.","['a) $r$ e $s$ são coplanares concorrentes.', 'b) $r$ e $s$ são coplanares paralelas coincidentes.', 'c) $r$ e $s$ são coplanares paralelas distintas.', 'd) $r$ e $s$ são reversas.', 'e) $r$ e $s$ são perpendiculares.']",Matemática,Geometria Analítica,"Posições Relativas, Interseções, Distâncias e Ângulos",D,"matematica - geometria analitica - posicoes relativas, intersecoes, distancias e angulos",True,False,False,True,False,False
2014-11,2014,11,"Considere a expressão condicional de um trecho de código Pascal dado a seguir.
```
if (B or (A and not (A and B))) then
    F:= 0
else
    F:= 1;
```

Assinale a alternativa que apresenta, corretamente, a forma mais simples do termo antecedente da expressão condicional.","['a) `A or B`', 'b) `A and B`', 'c) `not (A and B)`', 'd) `not (A)`', 'e) `not (B)`']",Matemática,Lógica Matemática,Lógica Proposicional e de Predicados,A,matematica - logica matematica - logica proposicional e de predicados,True,False,True,True,False,False
2014-21,2014,21,"Considere o pseudocódigo a seguir.

```
    HUFFMAN(C)
(1) n = |C|
(2) Q = C
(3) for i=1 to n-1
(4)    alocar um novo nó z
(5)    z.esquerda = x = EXTRAIR_MIN(Q)
(6)    z.direita = y = EXTRAIR_MIN(Q)
(7)    z.freq = x.freq + y.freq
(8)    INSERIR(Q, z)
(9) return EXTRAIR_MIN(Q) //retorna a raiz da árvore
```

Sobre o pseudocódigo, é correto afirmar que é um algoritmo","['a) aproximado.', 'b) divisão-e-conquista.', 'c) guloso.', 'd) recursivo.', 'e) tentativa e erro.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,"Árvores e suas Generalizações: Árvores Binárias, Árvores de Busca e Árvores Balanceadas",C,"fundamentos da computacao - algoritmos e estrutura de dados - arvores e suas generalizacoes: arvores binarias, arvores de busca e arvores balanceadas",True,False,True,True,True,False
2014-22,2014,22,"Considere o pseudocódigo a seguir.

```
    HUFFMAN(C)
(1) n = |C|
(2) Q = C
(3) for i=1 to n-1
(4)    alocar um novo nó z
(5)    z.esquerda = x = EXTRAIR_MIN(Q)
(6)    z.direita = y = EXTRAIR_MIN(Q)
(7)    z.freq = x.freq + y.freq
(8)    INSERIR(Q, z)
(9) return EXTRAIR_MIN(Q) //retorna a raiz da árvore
```
Sobre o comportamento assintótico desse pseudocódigo, é correto afirmar que sua complexidade é","['a) $O (n^2)$', 'b) $O (n^3)$', 'c) $O (2^n)$', 'd) $O (2n)$', 'e) $O (n \\log n)$']",Fundamentos da Computação,Análise de Algoritmos,"Medidas de Complexidade, Análise Assintótica de Limites de Complexidade, Técnicas de Prova de Cotas Inferiores",E,"fundamentos da computacao - analise de algoritmos - medidas de complexidade, analise assintotica de limites de complexidade, tecnicas de prova de cotas inferiores",True,False,True,True,True,True
2014-30,2014,30,"Considere o algoritmo a seguir.
```
Algoritmo
    declare valor, i, x, D, N, j, termo numérico;
    valor ← 1;
    i ← 2;
    x ← 2
    repita
        N ← x^i;
        j ← 1;
        D ← 2;
        repita
            D ← D * j;
            j ← j + 1;
            se j >= i então
                interrompa;
            fim_se
        fim_repita
        termo ← (-1)^(i+1) * N/D;
        valor ← valor + termo;
        i ← i + 1;
        se i > 5 então
            interrompa;
        fim_se
    fim_repita
    escreva “Valor =”, valor;
Fim Algoritmo.
```

Assinale a alternativa que apresenta, corretamente, o conteúdo da variável “valor” ao final da execução do algoritmo.","['a) 0,2220', 'b) 0,3330', 'c) 1,2220', 'd) 1,3330', 'e) 3,1416']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,B,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True,False,False,False,True,False
2014-33,2014,33,"Considere o algoritmo, apresentado na forma de uma pseudolinguagem (Português Estruturado), a seguir. As variáveis N e Y devem assumir valores positivos.
```
Algoritmo
    declare N, X, Y, i numérico;
    leia N;
    leia Y;
    i ← 1;
    X ← Y / 2;
    repita
        X ← (X^2 + Y) / (2 * X);
        i ← i + 1;
        se i > N então
            interrompa;
        fim se
    fim repita
    escreva “X =”, X;
Fim Algoritmo.
```

Assinale a alternativa que apresenta, corretamente, a relação existente entre os valores das variáveis X e Y.","['a) $X = Y \\div N$', 'b) $X = Y \\times N$', 'c) $X = \\sqrt{Y}$', 'd) $X = e^Y$', 'e) $X = Y \\div 2$']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,ANULADA,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True,False,True,True,True,False
2014-38,2014,38,"Considere o trecho de algoritmo, apresentado na forma de uma pseudolinguagem (Português Estruturado), a seguir. Assuma que no comando “`leia A, B, C, D;`” os valores lidos são, respectivamente, 12, 25, 96 e 15 e a função `RESTO (x,y)` apresenta o resto da divisão de `x` por `y`.
```
leia A, B, C, D;
resp ← 1;
i ← 2;
repita
    se (RESTO(A, i) = 0 ou RESTO(B, i) = 0 ou RESTO(C, i) = 0 ou RESTO(D, i) = 0) então
        resp ← resp * i;
        se (RESTO(A, i) = 0) então
            A ← A / i;
        fim se
        se (RESTO(B, i) = 0) então
            B ← B / i;
        fim se
        se (RESTO(C, i) = 0) então
            C ← C / i;
        fim se
        se (RESTO(D, i) = 0) então
            D ← D / i;
        fim se
    senão
        i ← i + 1;
    fim se

    se (A = 1 e B = 1 e C = 1 e D = 1) então
        interrompa;
    fim se
 fim repita
 escreva “Resposta =”, resp;
fim repita
```

Assinale a alternativa que apresenta, corretamente, o conteúdo da variável `resp`, impresso no comando “`escreva “Resposta =”, resp;`”.","['a) 480', 'b) 800', 'c) 1200', 'd) 2400', 'e) 12000']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Metodologia de Desenvolvimento de Algoritmos,D,fundamentos da computacao - algoritmos e estrutura de dados - metodologia de desenvolvimento de algoritmos,True,False,False,False,True,False
2014-70,2014,70,"Considere o trecho de código a seguir.
```
a := 0
b := a + 1
c := c + b
a := b * 2
```

Assinale a alternativa que apresenta, corretamente, as variáveis que estarão vivas no início do trecho desse código.","['a) `a`', 'b) `b`', 'c) `c`', 'd) `a`, `b`', 'e) `b`, `c`']",Tecnologia de Computação,Compiladores,Ambientes de Tempo de Execução,C,tecnologia de computacao - compiladores - ambientes de tempo de execucao,True,False,False,True,False,False
2015-04,2015,4,"Considere a reta r, no espaço tridimensional, de equações paramétricas $x =1+ 3t$ , $y=-2+ 4t$ e $z =1-3t$, $ t \in\mathbb{R}$. O plano que é perpendicular à reta $r$ e passa pelo ponto $P(1, 2, 3)$ intersecta o plano $xOy$ segundo a seguinte reta:","['a) $- 3x + 4z = - 2$', 'b) $3x + 4y = 2$', 'c) $4x + 3y = 2$', 'd) $z - 2y = - 6$', 'e) $4x - 3y = 2$']",Matemática,Geometria Analítica,"Posições Relativas, Interseções, Distâncias e Ângulos",B,"matematica - geometria analitica - posicoes relativas, intersecoes, distancias e angulos",True,False,False,True,False,False
2015-26,2015,26,"Analise o seguinte programa descrito na forma de pseudocódigo:

```
1. algoritmo
2. declare X[10], n, i, aux, flag numérico
3. para i ← 1 até 10 faça
4. leia X[i]
5. n ← 1
6. flag ← 1
7. enquanto (n \leq 10 E flag = 1) faça
8. inicio
9. flag ← 0
10. para i ← 1 até 9 faça
11. inicio
12. se (X[i] < X[i+1]) então
13. inicio
14. flag ← 1
15. aux ← X[i]
16. X[i] ← X[i+1]
17. X[i+1] ← aux
18. fim_se
19. fim_para
20. n ← n + 1
21. fim_enquanto
22. para i ← 1 até 10 faça
23. escreva X[i]
24. fim_algoritmo
```
Esse programa realiza a ordenação decrescente de um vetor de números inteiros, que implementa o algoritmo de","['a) ordenação rápida.', 'b) ordenação por troca.', 'c) ordenação por seleção.', 'd) ordenação por inserção.', 'e) ordenação por intercalação.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Algoritmos para Pesquisa e Ordenação,B,fundamentos da computacao - algoritmos e estrutura de dados - algoritmos para pesquisa e ordenacao,True,False,True,False,True,False
2015-28,2015,28,"Considere o seguinte código desenvolvido em Java.
```
public class Animal {
    int numeroPatas;
    public void fale (){};
}
public class Cao extends Animal {
    public void fale() {
       System.out.println (""au au"");
    }
}

public class Gato extends Animal {
    public void fale() {
        System.out.println (""miau"");
    }
}

public class GatoPersa extends Gato {
    public void fale() {
        System.out.println (""miauuuu"");
    }
}

public class Tigre extends Gato {
    public void fale() {
        super.fale();
        System.out.println (""rrrrrr"");
    }
}

public class Principal {
    public static void main(String[] args) {
        Gato gato = new GatoPersa();
        gato.fale();
        Cao cao = new Cao();
        cao.fale();
        Tigre tigre = new Tigre();
        tigre.fale();
    }
}
```
Ao executar o código, a saída impressa no console é:","['a) miauuuu au au miau rrrrrr', 'b) miauuuuu au au rrrrrr', 'c) miau au au miau miau', 'd) miau au au rrrrrr', 'e) miau au au miau rrrrrr']",Fundamentos da Computação,Linguagens de Programação,"Teoria dos Tipos: Sistemas de Tipos, Polimorfismo",A,"fundamentos da computacao - linguagens de programacao - teoria dos tipos: sistemas de tipos, polimorfismo",True,False,False,True,True,False
2015-30,2015,30,"Considere o seguinte código em linguagem C.
```
int y = 12, z = -4, w = 0, x;
for (x = 0; x<9; x=x+3)
{
    while (w<3){
       y = z + w++;
    }
    if (x % 2 == 0)
      y = z + x;
    else
      y++;
    z++;
    printf (""x:%d y:%d z:%d \n"", x, y, z);
}
```
Ao executar o código, qual é a saída impressa na tela?","['a) x:0 y:-3 z:3\nx:3 y:-4 z:2\nx:4 y:4 z:1', 'b) x:0 y:-4 z:-3\nx:3 y:-2 z:-2\nx:5 y:4 z:1', 'c) x:0 y:-4 z:-2\nx:3 y:-2 z:-2\nx:5 y:2 z:-1', 'd) x:0 y:-4 z:-3\nx:3 y:-3 z:-1\nx:6 y:4 z:0', 'e) x:0 y:-4 z:-3\nx:3 y:-3 z:-2\nx:6 y:4 z:-1']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,E,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,True,False,False,True,False
2015-31,2015,31,"Considere o código em linguagem C a seguir.
```
void funcao (float n) { }
main() {
long numero;
funcao (numero);
}
```
No referido código, a conversão implícita de tipos é um polimorfismo chamado","['a) coerção.', 'b) sobrecarga.', 'c) paramétrico.', 'd) abstração.', 'e) público.']",Fundamentos da Computação,Linguagens de Programação,"Teoria dos Tipos: Sistemas de Tipos, Polimorfismo",A,"fundamentos da computacao - linguagens de programacao - teoria dos tipos: sistemas de tipos, polimorfismo",True,False,True,True,False,False
2015-41,2015,41,"Considere uma linguagem $ L $ e as classes de problemas $ \text{IP} $, $ \text{NP} $ e $ \text{coNP} $, esta última definida como $\text{coNP} = \{ L \in \text{NP} \mid \overline{L} \in \text{NP} \}$. A sequência de implicações lógicas a seguir corresponde a uma tentativa de prova do teorema 
""se $ L \in \text{IP} $ então $ L \in \text{coNP} $"":
$$
\begin{align*}
& L \in \text{IP} \underset{\text{I}}{\Rightarrow} \overline{L} \in \text{IP} \underset{\text{II}}{\Rightarrow} \overline{L} \in \text{INP} \\
& L \in \text{IP} \underset{\text{III}}{\Rightarrow} L \in \text{INP} \\
& L \in \text{INP} \text{ e } \overline{L} \in \text{INP} \underset{\text{IV}}{\Rightarrow} L \in \text{coNP}
\end{align*}
$$","['a) a prova não está correta, porque a implicação lógica I é falsa.', 'b) a prova não está correta, porque a implicação lógica IV é falsa.', 'c) a prova é correta, porém a implicação lógica III é falsa.', 'd) a prova é correta, porém a implicação lógica II é falsa.', 'e) a prova está correta, pois as implicações lógicas são verdadeiras.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade","Classes de Problemas P, NP, NP Completo e NP-Difícil",E,"fundamentos da computacao - linguagens formais, automatos e computabilidade - classes de problemas p, np, np completo e np-dificil",True,False,True,True,False,False
