id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema
2011-32,2011,32,"Considere a seguinte propriedade sobre uma linguagem formal $L$: “Existe um número $p \geq 0$, tal que para qualquer palavra $w \in L, |w| \geq p$, existem palavras $x, y$ e $z$, com $y \neq \epsilon$ e $|xy| \leq p$, tais que, para qualquer inteiro $i \geq 0$, a palavra $xy^iz \in L$”.
Com base no enunciado e nos conhecimentos sobre o tema, atribua V (verdadeiro) ou F (falso) para as afirmativas a seguir.

( ) Se L é aceita por AFND, então L satisfaz a propriedade acima.\
( ) A linguagem formada de 1’s e 0’s com igual quantidade de ocorrências das palavras 01 e 10 satisfaz a propriedade acima.\
( ) A propriedade acima é falsa para a linguagem $0^i1^k2^j /i, j, k \geq 0$ e se $i = 1$, então $k = j$.\
( ) A linguagem {$a^nb^nc^n/n \geq 0$} não satisfaz a propriedade acima.\
( ) A linguagem {$a^nb^m/n, m \geq 0, n \neq m$} satisfaz a propriedade acima.

Assinale a alternativa que contém, de cima para baixo, a sequência correta.","['a) V, V, V, V, F.', 'b) V, V, F, V, F.', 'c) V, F, V, F, F.', 'd) F, V, V, F, V.', 'e) F, V, F, V, V.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Propriedades das Linguagens,B,"fundamentos da computacao - linguagens formais, automatos e computabilidade - propriedades das linguagens",False
2011-33,2011,33,"Com base nos conhecimentos sobre projeto de circuitos sequenciais, considere as afirmativas a seguir.

I. O projeto de circuitos sequenciais usando flip-flops é crítico devido ao problema conhecido como transparência de flip-flops. \
II. Uma vez que um flip-flop é sabidamente sensível a uma das bordas do relógio, o tempo de permanência do relógio em nível alto ou baixo não é mais crítico para o funcionamento do circuito sequencial. \
III. Tempo de setup é o tempo durante o qual a entrada deve ser mantida estável antes da transição ativa do relógio. \
IV. Um flip-flop tipo D pode ser implementado com dois latchs tipo D ou com um latch tipo D e um circuito detector de borda. 

Assinale a alternativa correta.","['a) Somente as afirmativas I e IV são corretas.', 'b) Somente as afirmativas II e III são corretas.', 'c) Somente as afirmativas III e IV são corretas.', 'd) Somente as afirmativas I, II e III são corretas.', 'e) Somente as afirmativas I, II e IV são corretas.']",Fundamentos da Computação,Circuitos Digitais,Projeto de Circuitos Sequenciais,C,fundamentos da computacao - circuitos digitais - projeto de circuitos sequenciais,False
2011-34,2011,34,"Em linguagens orientadas a objetos, o polimorfismo refere-se à ligação tardia de uma chamada a uma ou várias implementações diferentes de um método em uma hierarquia de herança. \
Neste contexto, considere as seguintes classes descritas na Linguagem C++.
```
#include <iostream>
using namespace std;
class PosComp1 {
public:
  int Calcula()
  { return 1; };
};
class PosComp2 : public PosComp1 {
public:
  virtual int Calcula()
  { return 2; }
};
class PosComp3 : public PosComp2 {
public:
  int Calcula()
  { return 3; }
};
```
Se estas classes forem utilizadas a partir do programa a seguir 
```
int main() {
  int Result=0;
  PosComp1 *Objs[3];
  Objs[0] = new PosComp1();
  Objs[1] = new PosComp2();
  Objs[2] = new PosComp3();
  for (int i=0; i<3; i++)
    Result += Objs[i]->Calcula();
  cout << Result << endl;
  return 0;
}
```
a saída desse programa será:","['a) 0', 'b) 3', 'c) 5', 'd) 6', 'e) 9']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,B,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True
2011-35,2011,35,"Com relação aos Paradigmas de Linguagens de Programação e as linguagens apresentadas na segunda coluna abaixo, relacione a primeira coluna com a segunda considerando a linguagem que melhor representa cada paradigma.

|(I) Programação Imperativa|(A) Linguagem Scheme|
|-|-|
|(II) Programação Orientada a Objetos|(B) Linguagem Smalltalk|
|(III) Programação Funcional|(C) Linguagem Pascal|
|(IV) Programação Lógica|(D) Linguagem Prolog|

Assinale a alternativa que contém a associação correta.","['a) I-A, II-B, III-D, IV-C.', 'b) I-B, II-A, III-C, IV-D.', 'c) I-C, II-A, III-B, IV-D.', 'd) I-C, II-B, III-A, IV-D.', 'e) I-D, II-C, III-B, IV-A.']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,False
2011-36,2011,36,"Sejam as linguagens $L_1 = a^ib^nc^m/i, n, m \geq 0$ e $L_2 = a^nb^mc^id^k/i, n, k, m \geq 0$, com $i = m$ ou $n = m$. Com base nessa informação, é correto afirmar:","['a) $L_1 \\cap L_2 $ é aceita por autômato finito não determinístico.', 'b) $L_1 . L_2$, isto é, a concatenação das linguagens $L_1$ e $L_2$ não é livre de contexto.', 'c) $L_2$ é aceita por autômato de pilha determinístico.', 'd) $L_1 \\cup L_2$ é aceita por autômato finito possuindo, no mínimo, 6 estados.', 'e) $L_1 \\cap L_2$ possui gramática livre de contexto geradora.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Autômatos de Estados Finitos Determinístico e não Determinístico,E,"fundamentos da computacao - linguagens formais, automatos e computabilidade - automatos de estados finitos deterministico e nao deterministico",False
2011-37,2011,37,"Em programas que utilizam grande quantidade de memória, a alocação deste recurso deve ser realizada com muito cuidado. Em algumas circunstâncias, o uso da memória pode ser otimizado com a utilização de registros variantes. Em linguagens como C, o registro variante é construído através de uma união disjuntiva.

Analise a declaração de tipo em C++, a seguir.
```
union PosCompType {
  char A[2];
  struct {
    char B;
    char C;
  };
};
```
Considere o código a seguir, que utiliza esse tipo.
```
int main() {
  PosCompType Dado;
  Dado.A[0] = ’a’;
  Dado.A[1] = ’b’;
  Dado.B = ’c’;
  Dado.C = ’d’;
  printf (""%c %c %c %c\n"", Dado.A[0],Dado.A[1],Dado.B,Dado.C);
  return 0;
}
```
A saída do código será:","['a) `a b a b`', 'b) `a b c d`', 'c) `c d a b`', 'd) `c d c d`', 'e) `d c b a`']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True
2011-38,2011,38,"Com relação às linguagens e seus aceitadores, considere as afirmativas a seguir.

I. $\{ww^{rev} / w\in\{a,b\}^*\}$ é aceita por autômato de pilha determinístico. \
II. $\{wcw^{rev} / w\in\{a,b\}^*\}$ é aceita por autômato finito não determinístico. \
III. $\{a,b\}^*-\{ww / w\in\{a,b\}^*\}$ é aceita por autômato de pilha não determinístico. \
IV. $\{M / M$ é M.T. e $M$ para$\}$ é aceita for Máquina de Turing não determinística. 

Assinale a alternativa correta.","['a) Somente as afirmativas I e II são corretas.', 'b) Somente as afirmativas II e IV são corretas.', 'c) Somente as afirmativas III e IV são corretas.', 'd) Somente as afirmativas I, II e III são corretas.', 'e) Somente as afirmativas I, III e IV são corretas.']",Fundamentos da Computação,"Linguagens Formais, Autômatos e Computabilidade",Tipos de Reconhecedores,C,"fundamentos da computacao - linguagens formais, automatos e computabilidade - tipos de reconhecedores",False
2011-39,2011,39,"Considere a função desenvolvida na Linguagem C, a seguir.
```
char *Teste (char *s1, const char *s2)
{
  char *aux=s1;
  while (*s1) s1++;
  for (;(*s1 = *s2)!=’\0’;s1++,s2++);
  return aux;
}
```
O seu objetivo é:","['a) Copiar o conteúdo da região de memória referenciada pelo identificador `s1` para a região de memória referenciada pelo identificador `s2`.', 'b) Atribuir o valor `‘\\0’` para todas as posições de memória entre o endereço referenciado pelo identificador `s1` até a região de memória referenciada pelo identificador `s2`.', 'c) Comparar o conteúdo de memória que se inicia na posição referenciada pelo identificador `s1` e ir até a ocorrência de um valor `‘\\0’` com o conteúdo da região de memória referenciada pelo identificador `s2`.', 'd) Substituir os elementos armazenados na região de memória referenciada pelo identificador `s1` pelos elementos armazenados na região de memória referenciada pelo identificador `s2`.', 'e) Copiar os elementos contidos na região de memória referenciada pelo identificador `s2` após os elementos armazenados na região de memória referenciada pelo identificador `s1`.']",Fundamentos da Computação,Técnicas de Programação,Desenvolvimento de algoritmos,E,fundamentos da computacao - tecnicas de programacao - desenvolvimento de algoritmos,True
2011-40,2011,40,"O gerenciamento dos sistemas de entrada/saída de dados é normalmente implementado em duas camadas: uma responsável pelo controle do dispositivo e outra, pelo gerenciamento de entrada/saída. \
Por que isso representa um projeto eficiente?","['a) Porque permite o uso de duas linguagens de programação na sua implementação, pois o controle do dispositivo exige a programação em linguagem de máquina.', 'b) Porque permite separar as operações de entrada das operações de saída de dados.', 'c) Porque permite o compartilhamento dos dispositivos de entrada/saída através do gerenciamento de entrada/saída.', 'd) Porque permite evitar o uso de DMA para a operação de entrada/saída.', 'e) Porque permite separar características de hardware de características funcionais do dispositivo de entrada/saída.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Dispositivos de Entrada/Saída,E,fundamentos da computacao - sistemas operacionais - gerenciamento de dispositivos de entrada/saida,False
2011-41,2011,41,"O gerenciamento de processos em sistemas modernos é feito, quase sempre, com o uso de preempção de processos através de técnicas de compartilhamento de tempo. \
O que a introdução de processadores com vários núcleos altera nesse gerenciamento?","['a) Torna-se possível a paralelização efetiva de processos concorrentes.', 'b) Torna-se possível eliminar a condição de corrida em processos concorrentes executados em paralelo.', 'c) Torna-se possível o uso de threads para a execução de processos concorrentes.', 'd) Torna-se possível separar os demais mecanismos de gerenciamento do sistema operacional do gerenciamento de processos.', 'e) Torna-se possível o uso de sistemas operacionais multitarefas.']",Fundamentos da Computação,Sistemas Operacionais,Gerência de Processos/Processador,A,fundamentos da computacao - sistemas operacionais - gerencia de processos/processador,False
2011-42,2011,42,"Ao medir o desempenho de um certo sistema, verificou-se que este passava muito tempo com a CPU ociosa e tinha um alto volume de acessos a disco. 

Assinale a alternativa que apresenta a solução traduzida na melhoria de desempenho desse sistema.","['a) Troca da CPU por uma mais rápida.', 'b) Aumento na capacidade de memória do sistema.', 'c) Aumento na capacidade de armazenamento do disco.', 'd) Uso de memória cache.', 'e) Troca do sistema operacional.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Dispositivos de Entrada/Saída,B,fundamentos da computacao - sistemas operacionais - gerenciamento de dispositivos de entrada/saida,True
2011-43,2011,43,"Um usuário digitou o valor 4 na entrada padrão, ao executar o programa em linguagem C++, a seguir.
```
#include <iostream>
using namespace std;
struct N {
  int A; int B;
  N *L;
};
int main()
{
  N *A, *B, *C;
  int n;
  cin >> n;
  for (int i=0; i<n; i++)
  if (!i) {
    C = new N;
    C->A = i;
    C->B = i+1;
    C->L = new N;
    C->L->A = i+1;
    C->L->B = i+1;
    C->L->L = NULL;
  } else {
    A = C;
    B = A->L;
    while (B) {
      if (A->B + B->B <= i) {
        A->L = new N;
        A->L->A = A->A + B->A;
        A->L->B = A->B + B->B;
        A->L->L = B;
      }end while
      A = B;
      B = B->L;
    }
  }
  A = C;
  while (A) {
    cout << A->A << ""/"" << A->B << "" "";
    A = A->L;
  }
}
```
O resultado obtido foi:","['a) 0/1 0/2 0/3 0/4 0/5', 'b) 0/1 1/2 1/3 1/2 0/1', 'c) 0/1 1/3 0/1 1/3 0/1', 'd) 0/1 1/3 1/2 2/3 1/1', 'e) 0/1 1/2 2/3 3/4 4/5']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True
2011-44,2011,44,"Qual a quantidade mínima de arestas que se deve remover do grafo completo com 6 vértices, $K_6$, para se obter um grafo planar?","['a) 1', 'b) 2', 'c) 3', 'd) 4', 'e) 5']",Fundamentos da Computação,Teoria dos Grafos,Planaridade,C,fundamentos da computacao - teoria dos grafos - planaridade,False
2011-45,2011,45,"Arquivos são um mecanismo de abstração que permite a manipulação de dados de maneira persistente, concorrente e em grandes quantidades. \
Sobre o assunto, considere as afirmativas a seguir.

I. Em arquivos restritos a acesso sequencial, a operação *rewind* é irrelevante e, quando presente, apenas equivale a uma operação *seek* apontando para o início do arquivo. \
II. Uma maneira comum de estruturar arquivos é a sequência de bytes não estruturada. Nesse modelo, um arquivo não é organizado em registros e campos, e quaisquer significados aos seus dados devem ser feitos pelos programas de usuário. Sua vantagem é permitir a máxima flexibilidade. \
III. Todo sistema operacional armazena um certo conjunto de informações junto a cada arquivo, conhecidas como atributos ou metadados. Dentre as informações armazenadas pelos metadados de um arquivo em um sistema, podem estar: identificador do arquivo; hora da criação; último acesso; última mudança; visibilidade; tipo de arquivo. \
IV. Alguns sistemas suportam arquivos estruturados em árvores. Nesse tipo de arquivo, cada registro possui uma chave. A árvore é organizada no campo de chaves do arquivo para possibilitar uma busca rápida pelos registros. 

Assinale a alternativa correta.","['a) Somente as afirmativas I e II são corretas.', 'b) Somente as afirmativas I e IV são corretas.', 'c) Somente as afirmativas III e IV são corretas.', 'd) Somente as afirmativas I, II e III são corretas.', 'e) Somente as afirmativas II, III e IV são corretas.']",Fundamentos da Computação,Sistemas Operacionais,Gerenciamento de Arquivos,E,fundamentos da computacao - sistemas operacionais - gerenciamento de arquivos,False
2011-46,2011,46,"Considere o algoritmo de codificação RSA, utilizado para criptografia e assinatura digital. Ele se baseia na utilização de dois números primos grandes aleatórios, $p$ e $q$, para gerar os valores $n$, $e$ e $d$. Tais valores compõem as chaves pública e privada, $P = (e, n)$ e $S = (d, n)$, respectivamente. 

Com base nos conhecimentos sobre o tema, assinale a alternativa correta.","['a) O procedimento para o envio de uma mensagem envolve os seguintes passos: o destinatário $D$ disponibiliza uma chave pública $P_D$ para quem quer lhe enviar uma mensagem; o remetente $R$ utiliza a chave pública para cifrar a mensagem $M$, tal que $C_R = P_D(M)$; após receber $C_R$ , o destinatário utiliza sua chave privada $S_D$, para decifrar a mensagem, tal que $M = S_D(C_R)$.', 'b) O procedimento para assinatura digital envolve os seguintes passos: o destinatário $D$ disponibiliza uma chave pública $P_D$ para quem quer lhe enviar uma mensagem assinada; o remetente $R$ utiliza a chave pública paracifrar a mensagem $M$, tal que $C_R = P_D(M)$; após receber $C_R$, o destinatário utiliza sua chave privada $S_D$, para decifrar a mensagem, tal que $M = S_D (C_R)$.', 'c) A codificação RSA é considerada segura, pois, a partir de uma cifra $C$, é impossível obter a mensagem $M$ sem conhecer a chave privada $S = (d, n)$.', 'd) Do ponto de vista do desempenho computacional, o algoritmo RSA pode ser considerado um dos melhores, pois, com ele, a cifragem e a decifragem são mais rápidas e computacionalmente menos intensivas que outras técnicas que não envolvem chaves públicas.', 'e) Um dos problemas em se utilizar o algoritmo RSA para assinatura digital é o fato de ser obrigatória a existência de um agente certificador de confiança, cuja função é criar e atribuir as chaves públicas e privadas às pessoas certas. Se o agente não for de confiança, o sistema é comprometido.']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Modularidade e Abstração,A,fundamentos da computacao - algoritmos e estrutura de dados - modularidade e abstracao,False
